timestamp,raw,voltage
2026-03-11T17:56:24.198219,169,0.08450000733137131
2026-03-11T17:56:24.208725,137,0.06850000470876694
2026-03-11T17:56:24.505927,107,0.05350000411272049
2026-03-11T17:56:24.513765,69,0.03450000286102295
2026-03-11T17:56:24.514064,39,0.019500000402331352
2026-03-11T17:56:24.523403,39,0.008500000461935997
2026-03-11T17:56:24.523524,8,0.004000000189989805
2026-03-11T17:56:24.523576,8,0.004000000189989805
2026-03-11T17:56:24.523616,9,0.004500000271946192
2026-03-11T17:56:24.841153,27,0.013500000350177288
2026-03-11T17:56:24.861315,48,0.024000000208616257
2026-03-11T17:56:24.863642,80,0.04000000283122063
2026-03-11T17:56:24.864199,114,0.05700000375509262
2026-03-11T17:56:24.864568,148,0.07400000095367432
2026-03-11T17:56:24.864690,178,0.08900000154972076
2026-03-11T17:56:25.163398,204,0.10200000554323196
2026-03-11T17:56:25.182118,215,0.10750000178813934
2026-03-11T17:56:25.183432,219,0.10950000584125519
2026-03-11T17:56:25.183481,211,0.1055000051856041
2026-03-11T17:56:25.183534,194,0.09700000286102295
2026-03-11T17:56:25.192802,168,0.08400000631809235
2026-03-11T17:56:25.193388,137,0.06850000470876694
2026-03-11T17:56:25.483772,106,0.05300000309944153
2026-03-11T17:56:25.497030,69,0.03450000286102295
2026-03-11T17:56:25.497325,39,0.019500000402331352
2026-03-11T17:56:25.505813,17,0.008500000461935997
2026-03-11T17:56:25.505906,8,0.004000000189989805
2026-03-11T17:56:25.505953,8,0.004000000189989805
2026-03-11T17:56:25.827835,8,0.004500000271946192
2026-03-11T17:56:25.835295,24,0.012000000104308128
2026-03-11T17:56:25.844656,49,0.024500001221895218
2026-03-11T17:56:25.846641,80,0.04000000283122063
2026-03-11T17:56:25.847155,114,0.05700000375509262
2026-03-11T17:56:25.847657,147,0.07349999994039536
2026-03-11T17:56:26.144162,179,0.08950000256299973
2026-03-11T17:56:26.150223,201,0.10050000250339508
2026-03-11T17:56:26.157800,216,0.1080000028014183
2026-03-11T17:56:26.157873,218,0.10900000482797623
2026-03-11T17:56:26.157929,211,0.1055000051856041
2026-03-11T17:56:26.158200,194,0.09700000286102295
2026-03-11T17:56:26.159399,169,0.08450000733137131
2026-03-11T17:56:26.478592,137,0.06850000470876694
2026-03-11T17:56:26.479182,106,0.05300000309944153
2026-03-11T17:56:26.491038,69,0.03450000286102295
2026-03-11T17:56:26.492085,17,0.008500000461935997
2026-03-11T17:56:26.492149,8,0.004000000189989805
2026-03-11T17:56:26.492193,8,0.004000000189989805
2026-03-11T17:56:26.789231,11,0.005500000435858965
2026-03-11T17:56:26.794807,22,0.01100000087171793
2026-03-11T17:56:26.799105,49,0.024500001221895218
2026-03-11T17:56:26.814988,81,0.04050000011920929
2026-03-11T17:56:26.817582,115,0.057500001043081284
2026-03-11T17:56:26.818188,149,0.07450000196695328
2026-03-11T17:56:27.113598,182,0.09100000560283661
